ID	Disease	Item Type	Item Barcode	Item UUID	Classification	Category	Annotator	Date Created	Annotation
16100	STAD	Aliquot	TCGA-HJ-7597-01A-21R-2203-13	21403bdb-d56b-4b59-af62-fd97528b0051	CenterNotification	Item flagged DNU	DCC	05/13/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.3.0 flagged aliquot to be excluded for analysis based on file 'TCGA-HJ-7597-01A-21R-2203-13.gene.quantification.txt'.	
16101	STAD	Aliquot	TCGA-HJ-7597-01A-21R-2203-13	21403bdb-d56b-4b59-af62-fd97528b0051	CenterNotification	Item flagged DNU	DCC	05/13/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.3.0 flagged aliquot to be excluded for analysis based on file 'TCGA-HJ-7597-01A-21R-2203-13.spljxn.quantification.txt'.	
16084	STAD	Aliquot	TCGA-HJ-7597-01A-21R-2203-13	21403bdb-d56b-4b59-af62-fd97528b0051	CenterNotification	Item flagged DNU	DCC	05/13/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.3.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-HJ-7597-01A-21R-2203-13.bcgsc.ca.1.0.0.snv.vcf'.	
16085	STAD	Aliquot	TCGA-HJ-7597-01A-21R-2203-13	21403bdb-d56b-4b59-af62-fd97528b0051	CenterNotification	Item flagged DNU	DCC	05/13/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.3.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-HJ-7597-01A-21R-2203-13.bcgsc.ca.1.0.0.indel.vcf'.	
16028	STAD	Aliquot	TCGA-HJ-7597-01A-21R-2203-13	21403bdb-d56b-4b59-af62-fd97528b0051	CenterNotification	Item flagged DNU	DCC	04/30/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.2.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-HJ-7597-01A-21R-2203-13.bcgsc.ca.1.0.0.snv.vcf'.	
16029	STAD	Aliquot	TCGA-HJ-7597-01A-21R-2203-13	21403bdb-d56b-4b59-af62-fd97528b0051	CenterNotification	Item flagged DNU	DCC	04/30/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.2.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-HJ-7597-01A-21R-2203-13.bcgsc.ca.1.0.0.indel.vcf'.	
16006	STAD	Aliquot	TCGA-HJ-7597-01A-21R-2203-13	21403bdb-d56b-4b59-af62-fd97528b0051	CenterNotification	Item flagged DNU	DCC	04/25/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.1.0 flagged aliquot to be excluded for analysis based on file 'TCGA-HJ-7597-01A-21R-2203-13.spljxn.quantification.txt'.	
16004	STAD	Aliquot	TCGA-HJ-7597-01A-21R-2203-13	21403bdb-d56b-4b59-af62-fd97528b0051	CenterNotification	Item flagged DNU	DCC	04/25/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.1.0 flagged aliquot to be excluded for analysis based on file 'TCGA-HJ-7597-01A-21R-2203-13.exon.quantification.txt'.	
16005	STAD	Aliquot	TCGA-HJ-7597-01A-21R-2203-13	21403bdb-d56b-4b59-af62-fd97528b0051	CenterNotification	Item flagged DNU	DCC	04/25/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.1.0 flagged aliquot to be excluded for analysis based on file 'TCGA-HJ-7597-01A-21R-2203-13.gene.quantification.txt'.	
15952	STAD	Aliquot	TCGA-HJ-7597-01A-21R-2203-13	21403bdb-d56b-4b59-af62-fd97528b0051	CenterNotification	Item flagged DNU	DCC	04/18/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.0.0 flagged aliquot to be excluded for analysis based on file 'TCGA-HJ-7597-01A-21R-2203-13.spljxn.quantification.txt'.	
15950	STAD	Aliquot	TCGA-HJ-7597-01A-21R-2203-13	21403bdb-d56b-4b59-af62-fd97528b0051	CenterNotification	Item flagged DNU	DCC	04/18/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.0.0 flagged aliquot to be excluded for analysis based on file 'TCGA-HJ-7597-01A-21R-2203-13.exon.quantification.txt'.	
15951	STAD	Aliquot	TCGA-HJ-7597-01A-21R-2203-13	21403bdb-d56b-4b59-af62-fd97528b0051	CenterNotification	Item flagged DNU	DCC	04/18/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.0.0 flagged aliquot to be excluded for analysis based on file 'TCGA-HJ-7597-01A-21R-2203-13.gene.quantification.txt'.	
11702	STAD	Patient	TCGA-F1-6177	c3cba26e-38c2-4569-afd6-6b045e604808	Notification	Prior malignancy	snyderee	10/31/2012	Prior malignancy prostate cancer. No systemic chemotherapy or radiation.	
28956	STAD	Aliquot	TCGA-BR-8690-01A-11R-2402-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	08/25/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.14.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8690-01A-11R-2402-13.bcgsc.ca.v2.snv.vcf'.	
28957	STAD	Aliquot	TCGA-BR-8690-01A-11R-2402-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	08/25/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.14.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8690-01A-11R-2402-13.bcgsc.ca.v2.indel.vcf'.	
28931	STAD	Aliquot	TCGA-BR-8690-01A-11R-2402-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	08/25/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.14.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8690-01A-11R-2402-13.v2.exon.quantification.txt'.	
28932	STAD	Aliquot	TCGA-BR-8690-01A-11R-2402-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	08/25/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.14.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8690-01A-11R-2402-13.v2.gene.quantification.txt'.	
28933	STAD	Aliquot	TCGA-BR-8690-01A-11R-2402-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	08/25/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.14.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8690-01A-11R-2402-13.v2.spljxn.quantification.txt'.	
28904	STAD	Aliquot	TCGA-BR-8690-01A-11R-2402-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	08/25/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.14.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8690-01A-11R-2402-13.bcgsc.ca.1.2.0.snv.vcf'.	
28893	STAD	Aliquot	TCGA-BR-8690-01A-11R-2402-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	08/25/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.14.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8690-01A-11R-2402-13.bcgsc.ca.1.1.0.sv.fa'.	
28882	STAD	Aliquot	TCGA-BR-8690-01A-11R-2402-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	08/25/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.14.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8690-01A-11R-2402-13.bcgsc.ca.1.1.0.sv.vcf'.	
28867	STAD	Aliquot	TCGA-BR-8690-01A-11R-2402-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	08/25/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.14.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8690-01A-11R-2402-13.spljxn.quantification.txt'.	
28865	STAD	Aliquot	TCGA-BR-8690-01A-11R-2402-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	08/25/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.14.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8690-01A-11R-2402-13.exon.quantification.txt'.	
28866	STAD	Aliquot	TCGA-BR-8690-01A-11R-2402-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	08/25/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.14.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8690-01A-11R-2402-13.gene.quantification.txt'.	
28831	STAD	Aliquot	TCGA-BR-8690-01A-11R-2402-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	08/25/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.14.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8690-01A-11R-2402-13.bcgsc.ca.1.1.0.indel.vcf'.	
28694	STAD	Aliquot	TCGA-BR-8690-01A-11R-2402-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	07/08/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.13.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8690-01A-11R-2402-13.bcgsc.ca.v2.snv.vcf'.	
28695	STAD	Aliquot	TCGA-BR-8690-01A-11R-2402-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	07/08/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.13.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8690-01A-11R-2402-13.bcgsc.ca.v2.indel.vcf'.	
28669	STAD	Aliquot	TCGA-BR-8690-01A-11R-2402-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	07/08/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.13.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8690-01A-11R-2402-13.v2.exon.quantification.txt'.	
28670	STAD	Aliquot	TCGA-BR-8690-01A-11R-2402-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	07/08/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.13.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8690-01A-11R-2402-13.v2.gene.quantification.txt'.	
28671	STAD	Aliquot	TCGA-BR-8690-01A-11R-2402-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	07/08/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.13.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8690-01A-11R-2402-13.v2.spljxn.quantification.txt'.	
28642	STAD	Aliquot	TCGA-BR-8690-01A-11R-2402-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	07/08/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.13.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8690-01A-11R-2402-13.bcgsc.ca.1.2.0.snv.vcf'.	
28631	STAD	Aliquot	TCGA-BR-8690-01A-11R-2402-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	07/08/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.13.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8690-01A-11R-2402-13.bcgsc.ca.1.1.0.sv.fa'.	
28620	STAD	Aliquot	TCGA-BR-8690-01A-11R-2402-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	07/08/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.13.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8690-01A-11R-2402-13.bcgsc.ca.1.1.0.sv.vcf'.	
28603	STAD	Aliquot	TCGA-BR-8690-01A-11R-2402-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	07/08/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.13.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8690-01A-11R-2402-13.exon.quantification.txt'.	
28604	STAD	Aliquot	TCGA-BR-8690-01A-11R-2402-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	07/08/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.13.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8690-01A-11R-2402-13.gene.quantification.txt'.	
28605	STAD	Aliquot	TCGA-BR-8690-01A-11R-2402-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	07/08/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.13.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8690-01A-11R-2402-13.spljxn.quantification.txt'.	
28569	STAD	Aliquot	TCGA-BR-8690-01A-11R-2402-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	07/08/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.13.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8690-01A-11R-2402-13.bcgsc.ca.1.1.0.indel.vcf'.	
28562	STAD	Aliquot	TCGA-BR-8690-01A-11R-2402-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	07/04/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.12.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8690-01A-11R-2402-13.bcgsc.ca.v2.snv.vcf'.	
28563	STAD	Aliquot	TCGA-BR-8690-01A-11R-2402-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	07/04/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.12.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8690-01A-11R-2402-13.bcgsc.ca.v2.indel.vcf'.	
28537	STAD	Aliquot	TCGA-BR-8690-01A-11R-2402-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	07/04/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.12.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8690-01A-11R-2402-13.v2.exon.quantification.txt'.	
28538	STAD	Aliquot	TCGA-BR-8690-01A-11R-2402-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	07/04/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.12.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8690-01A-11R-2402-13.v2.gene.quantification.txt'.	
28539	STAD	Aliquot	TCGA-BR-8690-01A-11R-2402-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	07/04/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.12.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8690-01A-11R-2402-13.v2.spljxn.quantification.txt'.	
28510	STAD	Aliquot	TCGA-BR-8690-01A-11R-2402-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	07/04/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.12.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8690-01A-11R-2402-13.bcgsc.ca.1.2.0.snv.vcf'.	
28499	STAD	Aliquot	TCGA-BR-8690-01A-11R-2402-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	07/04/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.12.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8690-01A-11R-2402-13.bcgsc.ca.1.1.0.sv.fa'.	
28488	STAD	Aliquot	TCGA-BR-8690-01A-11R-2402-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	07/04/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.12.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8690-01A-11R-2402-13.bcgsc.ca.1.1.0.sv.vcf'.	
28471	STAD	Aliquot	TCGA-BR-8690-01A-11R-2402-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	07/04/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.12.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8690-01A-11R-2402-13.exon.quantification.txt'.	
28472	STAD	Aliquot	TCGA-BR-8690-01A-11R-2402-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	07/04/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.12.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8690-01A-11R-2402-13.gene.quantification.txt'.	
28473	STAD	Aliquot	TCGA-BR-8690-01A-11R-2402-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	07/04/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.12.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8690-01A-11R-2402-13.spljxn.quantification.txt'.	
28437	STAD	Aliquot	TCGA-BR-8690-01A-11R-2402-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	07/04/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.12.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8690-01A-11R-2402-13.bcgsc.ca.1.1.0.indel.vcf'.	
23825	STAD	Aliquot	TCGA-BR-8690-01A-11R-2402-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	11/26/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.11.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8690-01A-11R-2402-13.bcgsc.ca.v2.indel.vcf'.	
23824	STAD	Aliquot	TCGA-BR-8690-01A-11R-2402-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	11/26/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.11.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8690-01A-11R-2402-13.bcgsc.ca.v2.snv.vcf'.	
23799	STAD	Aliquot	TCGA-BR-8690-01A-11R-2402-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	11/26/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.11.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8690-01A-11R-2402-13.v2.exon.quantification.txt'.	
23800	STAD	Aliquot	TCGA-BR-8690-01A-11R-2402-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	11/26/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.11.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8690-01A-11R-2402-13.v2.gene.quantification.txt'.	
23801	STAD	Aliquot	TCGA-BR-8690-01A-11R-2402-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	11/26/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.11.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8690-01A-11R-2402-13.v2.spljxn.quantification.txt'.	
23772	STAD	Aliquot	TCGA-BR-8690-01A-11R-2402-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	11/26/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.11.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8690-01A-11R-2402-13.bcgsc.ca.1.2.0.snv.vcf'.	
23761	STAD	Aliquot	TCGA-BR-8690-01A-11R-2402-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	11/26/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.11.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8690-01A-11R-2402-13.bcgsc.ca.1.1.0.sv.fa'.	
23750	STAD	Aliquot	TCGA-BR-8690-01A-11R-2402-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	11/26/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.11.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8690-01A-11R-2402-13.bcgsc.ca.1.1.0.sv.vcf'.	
23733	STAD	Aliquot	TCGA-BR-8690-01A-11R-2402-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	11/26/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.11.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8690-01A-11R-2402-13.exon.quantification.txt'.	
23734	STAD	Aliquot	TCGA-BR-8690-01A-11R-2402-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	11/26/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.11.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8690-01A-11R-2402-13.gene.quantification.txt'.	
23735	STAD	Aliquot	TCGA-BR-8690-01A-11R-2402-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	11/26/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.11.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8690-01A-11R-2402-13.spljxn.quantification.txt'.	
23699	STAD	Aliquot	TCGA-BR-8690-01A-11R-2402-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	11/26/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.11.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8690-01A-11R-2402-13.bcgsc.ca.1.1.0.indel.vcf'.	
23283	STAD	Aliquot	TCGA-BR-8690-01A-11R-2402-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	10/22/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.10.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8690-01A-11R-2402-13.bcgsc.ca.v2.snv.vcf'.	
23284	STAD	Aliquot	TCGA-BR-8690-01A-11R-2402-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	10/22/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.10.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8690-01A-11R-2402-13.bcgsc.ca.v2.indel.vcf'.	
23258	STAD	Aliquot	TCGA-BR-8690-01A-11R-2402-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	10/22/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.10.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8690-01A-11R-2402-13.v2.exon.quantification.txt'.	
23259	STAD	Aliquot	TCGA-BR-8690-01A-11R-2402-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	10/22/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.10.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8690-01A-11R-2402-13.v2.gene.quantification.txt'.	
23260	STAD	Aliquot	TCGA-BR-8690-01A-11R-2402-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	10/22/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.10.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8690-01A-11R-2402-13.v2.spljxn.quantification.txt'.	
23231	STAD	Aliquot	TCGA-BR-8690-01A-11R-2402-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	10/22/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.10.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8690-01A-11R-2402-13.bcgsc.ca.1.2.0.snv.vcf'.	
23220	STAD	Aliquot	TCGA-BR-8690-01A-11R-2402-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	10/22/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.10.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8690-01A-11R-2402-13.bcgsc.ca.1.1.0.sv.fa'.	
23209	STAD	Aliquot	TCGA-BR-8690-01A-11R-2402-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	10/22/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.10.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8690-01A-11R-2402-13.bcgsc.ca.1.1.0.sv.vcf'.	
23192	STAD	Aliquot	TCGA-BR-8690-01A-11R-2402-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	10/22/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.10.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8690-01A-11R-2402-13.exon.quantification.txt'.	
23193	STAD	Aliquot	TCGA-BR-8690-01A-11R-2402-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	10/22/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.10.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8690-01A-11R-2402-13.gene.quantification.txt'.	
23194	STAD	Aliquot	TCGA-BR-8690-01A-11R-2402-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	10/22/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.10.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8690-01A-11R-2402-13.spljxn.quantification.txt'.	
23158	STAD	Aliquot	TCGA-BR-8690-01A-11R-2402-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	10/22/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.10.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8690-01A-11R-2402-13.bcgsc.ca.1.1.0.indel.vcf'.	
22096	STAD	Aliquot	TCGA-BR-8690-01A-11R-2402-13	f8af1ec3-7b69-4fa1-a0f1-5b61ea471b2e	CenterNotification	Item flagged DNU	DCC	09/05/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.9.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8690-01A-11R-2402-13.bcgsc.ca.v2.snv.vcf'.	
